index,Serial Number,County,License Type Code,License Class Code,Certificate Number,Premise Name,DBA,Premise Address,Premise Address 2,Premise City,Premise State,Premise Zip,License Issued Date,License Expiration Date,Method of Operation,Days/Hours of Operation,Other,Georeference,full_address,lat,lng
15680,1138299,NEW YORK,OP,252,908422,KNH ENTERPRISES LLC,M 1 5,52 WALKER STREET 1ST FLOOR,,NEW YORK,NY,10013,07/31/2019,07/31/2021,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,,"Recorded Music, No Dancing",POINT(-74.003235 40.719186),"52 WALKER STREET 1ST FLOOR, NEW YORK, NY 10013",40.719186,-74.003235
15681,1286885,NEW YORK,HL,242,909998,CS HOTEL 30W46TH LLC & W 46 REST LLC/DBA:CAMBRIA ,NEW YORK TIMES SQUARE CHAZZ PALMINTERI ITALIAN RES,30 W 46TH ST,,NEW YORK,NY,10036,09/10/2019,09/30/2021,HOTEL SERVING BEER CIDER WINE AND LIQUOR,CB#5 Stips:  Outdoor Bar/Food Service Closes 11pm Daily ,No DJ/Live Music in  Restuarant/Outdoor Areas Unless Private Party,POINT(-73.980632 40.756475),"30 W 46TH ST, NEW YORK, NY 10036",40.756475,-73.980632
15683,1186579,NEW YORK,OP,252,912461,UNCLE ABIES DELI INC,2ND AVE DELI,162 E 33RD ST,,NEW YORK,NY,10016,11/01/2019,11/30/2021,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-73.979259 40.745083),"162 E 33RD ST, NEW YORK, NY 10016",40.745083,-73.979259
15686,1273685,NEW YORK,OP,252,910751,CONGEE VILLAGE INC,CONGEE VILLAGE RESTAURANT,100 ALLEN ST,,NEW YORK,NY,10002,01/10/2020,12/31/2021,"RESTAURANT SERVING BEER, CIDER, WINE AND LIQUOR ",,"BACKGROUND MUSIC ONLY, NO DANCING PERMITTED ",POINT(-73.990216 40.718676),"100 ALLEN ST, NEW YORK, NY 10002",40.718676,-73.990216
15688,1320955,NEW YORK,OP,252,910716,TB CANTINA LLC,TACO BELL,240 W 40TH ST,,NEW YORK,NY,10018,01/06/2020,12/31/2021,"RESTAURANT SERVING LIQOUR, WINE, BEER AND CIDER",,Recorded Music Permitted and No Dancing,POINT(-73.989578 40.755197),"240 W 40TH ST, NEW YORK, NY 10018",40.755197,-73.989578
15694,1024355,NEW YORK,OP,252,912504,SHARAKU INC,,14-16 STUYVESANT ST,,NEW YORK,NY,10003,11/05/2019,11/30/2021,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-73.989297 40.72972),"14-16 STUYVESANT ST, NEW YORK, NY 10003",40.72972,-73.989297
15698,1317154,NEW YORK,OP,252,910529,NY 36TH ST MGR V LLC NY 36TH ST OPERATING V LLC NY,36TH ST V LLC; SPRINGHILL SUITES & FAIRFIELD INN &,338 W 36TH ST,,NEW YORK,NY,10018,09/30/2019,08/31/2021,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ","CB 4 Stips: M-W 12PM-2AM, Th 12PM-3AM, F-Sa 10AM-3AM, Su 10AM-2AM",Background Music Only - No Dancing/DJ/Live Music; No Outdoor Spaces,POINT(-73.9942 40.75394),"338 W 36TH ST, NEW YORK, NY 10018",40.75394,-73.9942
15699,1287345,NEW YORK,DX,126,900716,CVS ALBANY LLC,CVS PHARMACY # 10654,757 3RD AVE,,NEW YORK,NY,10017,05/31/2018,06/30/2021,DRUG STORE SELLING BEER CIDER AND WINE PRODUCTS,,,POINT(-73.97149 40.753927),"757 3RD AVE, NEW YORK, NY 10017",40.753927,-73.97149
15702,1321466,NEW YORK,OP,252,890031,SC HOSPITALITY LLC,KOCHI,652 10TH AVE,,NEW YORK,NY,10036,03/16/2020,02/28/2022,"RESTAURANT SERVING LIQUOR, WINE, BEER AND CIDER",CB4 Stips: Sun - Thurs 5PM-12Midnight; Fri & Sat 5PM-2AM,"Background music; No DJs, Live Music, Promoter Events, Dancing, & Sidewalk Cafe",POINT(-73.993431 40.761978),"652 10TH AVE, NEW YORK, NY 10036",40.761978,-73.993431
15703,1259721,NEW YORK,OP,252,914731,HALLACAS CORP,JUNIORS TACO,253 257 SHERMAN AVE,,NEW YORK,NY,10034,01/30/2020,01/31/2022,"RESTAURANT SERVING BEER, CIDER, WINE AND LIQUOR",,RECORDED MUSIC,POINT(-73.918705 40.865781),"253 257 SHERMAN AVE, NEW YORK, NY 10034",40.865781,-73.918705
15712,1307442,NEW YORK,L,222,883271,WORLD WINE GROUP INC,,49 CHRYSTIE ST,,NEW YORK,NY,10002,08/30/2018,07/31/2021,LIQUOR STORE SELLING LIQUOR AND WINE,,FB Stips:  80% Chinese Baijiu 20% NYS products,POINT(-73.995093 40.716278),"49 CHRYSTIE ST, NEW YORK, NY 10002",40.716278,-73.995093
15715,1267359,NEW YORK,AX,122,912853,SAL NAPOLITANO,7 ELEVEN STORE #35642A,239 E 14TH ST,,NEW YORK,NY,10003,01/28/2019,01/31/2022,GROCERY STORE SELLING BEER CIDER AND WINE PRODUCTS,,,POINT(-73.985379 40.732857),"239 E 14TH ST, NEW YORK, NY 10003",40.732857,-73.985379
15717,1289821,NEW YORK,L,222,909165,WOW WINE INC,,60 E 34TH ST,,NEW YORK,NY,10016,10/18/2018,10/31/2021,LIQUOR STORE SELLING WINE & LIQUOR,,,POINT(-73.982119 40.747158),"60 E 34TH ST, NEW YORK, NY 10016",40.747158,-73.982119
15722,1105483,NEW YORK,OP,252,921639,ZENITH CORPORATION,TRAILER PARK LOUNGE GRILL,271 WEST 23RD STREET,,NEW YORK,NY,10011,05/12/2020,03/31/2022,TAVERN SERVING BEER WINE CIDER AND LIQUOR,,,POINT(-73.997808 40.745321),"271 WEST 23RD STREET, NEW YORK, NY 10011",40.745321,-73.997808
15729,1260078,NEW YORK,OP,252,915248,HAKKASAN NYC LLC,HAKKASAN,311 W 43RD ST,,NEW YORK,NY,10036,02/11/2020,02/28/2022,"BAR/TAVERN SERVING BEER, WINE, CIDER AND LIQUOR",12:00 p.m. to 3:00 a.m. 7 Days,No Use of Outdoor Spaces,POINT(-73.990005 40.758422),"311 W 43RD ST, NEW YORK, NY 10036",40.758422,-73.990005
15734,1286881,NEW YORK,OP,252,913420,MERMAID 88 LLC,THE MERMAID INN,570-572 AMSTERDAM AVE,,NEW YORK,NY,10024,12/05/2019,12/31/2021,"RESTAURANT SERVING BEER, WINE, CIDER AND LIQUOR",RECORDED MUSIC. NO DANCING.,LICENSED SIDEWALK CAFE.,POINT(-73.974469 40.788939),"570-572 AMSTERDAM AVE, NEW YORK, NY 10024",40.788939,-73.974469
15736,1318398,NEW YORK,OP,252,889531,TIKI CHICKI LLC,TIKI CHICK,517 AMSTERDAM AVE,,NEW YORK,NY,10024,11/14/2019,10/31/2021,"TAVERN SERVING LIQUOR, WINE, BEER & CIDER",,Music: Recorded,POINT(-73.975314 40.78675),"517 AMSTERDAM AVE, NEW YORK, NY 10024",40.78675,-73.975314
15737,1273317,NEW YORK,RW,341,842148,HOME FOR CONTEMPORARY THEATRE AND ART LTD,HERE ART CENTER,145 AVENUE OF THE AMERICAS,,NEW YORK,NY,10013,03/31/2020,03/31/2022,RESTAURANT SERVING BEER CIDER AND WINE,Monday-Friday 6pm  11pm.   Saturday/Sunday 1pm  11pm.  ,"No backyard area.  All doors/windows closed at 9pm.  No DJs, live music, promoted /scheduled or fee-charged events (except Theater operations) Beer and wine served only from counter service, No service to seated patrons (no wait staff in Café/theater)",POINT(-74.004949 40.725123),"145 AVENUE OF THE AMERICAS, NEW YORK, NY 10013",40.725123,-74.004949
15739,1024637,NEW YORK,OP,252,912907,LUDWIKA MICKEVICIUS,BLANCHES TAVERN,135 AVE A,,NEW YORK,NY,10009,11/20/2019,11/30/2021,TAVERN SERVING LIQUOR WINE CIDER AND BEER,,,POINT(-73.983037 40.727112),"135 AVE A, NEW YORK, NY 10009",40.727112,-73.983037
15740,1310342,NEW YORK,RW,341,830956,GIOKIT INC,IN CUCINA,7 W 20TH ST,2ND FL,NEW YORK,NY,10011,10/11/2019,09/30/2021,"RESTAURANT SERVING WINE,BEER AND CIDER",,(Cooking School/Demonstration Center),POINT(-73.991722 40.740208),"7 W 20TH ST, NEW YORK, NY 10011",40.740208,-73.991722
15741,1027795,NEW YORK,OP,252,906957,ERMINIA RESTAURANT CORPORATION,LATTANZI'S,361 W 46TH STREET,,NEW YORK,NY,10036,06/18/2019,06/30/2021,RESTAURANT SERVING LIQUOR WINE CIDER AND BEER,,,POINT(-73.990005 40.760852),"361 W 46TH STREET, NEW YORK, NY 10036",40.760852,-73.990005
15743,1024479,NEW YORK,OP,252,912739,OCINOMLED LTD,DELMONICO RESTAURANT,56 BEAVER ST,,NEW YORK,NY,10004,11/14/2019,11/30/2021,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-74.010359 40.70494),"56 BEAVER ST, NEW YORK, NY 10004",40.70494,-74.010359
15746,1315296,NEW YORK,HL,242,904413,LL WGC LLC & MERRITT HOSPITALITY LLC,WESTIN NEW YORK GRAND CENTRAL;LCL NY BAR &KITCHEN ,212 214 E 42ND ST,,NEW YORK,NY,10017,08/07/2019,07/31/2021,HOTEL SERVING BEER WINE CIDER AND LIQUOR,,Recorded/Live/DJ music; Patron Dancing,POINT(-73.973993 40.750156),"212 214 E 42ND ST, NEW YORK, NY 10017",40.750156,-73.973993
15747,1185648,NEW YORK,OP,252,908190,RUBY TUESDAY INC,RUBY TUESDAY,585 SEVENTH AVENUE,,NEW YORK,NY,10036,07/25/2019,07/31/2021,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-73.986914 40.755518),"585 SEVENTH AVENUE, NEW YORK, NY 10036",40.755518,-73.986914
15755,1221368,NEW YORK,OP,252,910378,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,CHIPOTLE MEXICAN GRILL,149 8TH AVE,,NEW YORK,NY,10011,09/17/2019,10/31/2021,RESTAURANT SERVING LIQUOR CIDER WINE & BEER,Sun - Sat 11AM-10PM,"Recorded Music, No Dancing, Food Served",POINT(-74.001258 40.742054),"149 8TH AVE, NEW YORK, NY 10011",40.742054,-74.001258
15762,1318690,NEW YORK,OP,252,889587,LE ROYALE LLC,LA BONNE SOUPE,48 W 55TH ST,,NEW YORK,NY,10019,11/25/2019,10/31/2021,"RESTAURANT SERVING BEER, WINE AND LIQUOR ",,Recorded Music,POINT(-73.977026 40.762316),"48 W 55TH ST, NEW YORK, NY 10019",40.762316,-73.977026
15764,1273095,NEW YORK,HL,242,911027,451 LEXINGTON REALTY LLC AND 443 LEXINGTON AVE INC,DAVIO'S NORTHERN ITALIAN STEAKHOUSE ,451 LEXINGTON AVE ,,NEW YORK,NY,10017,09/20/2019,09/30/2021,"HOTEL SERVING BEER, CIDER, WINE, AND LIQUOR",CB6 stip:close daily 2am/rooftop for hotel guests & special events only & close by 12am,outdoor area enclosed in recess of building and 26th floor terrace,POINT(-73.974518 40.753108),"451 LEXINGTON AVE , NEW YORK, NY 10017",40.753108,-73.974518
15765,1102278,NEW YORK,OP,252,914903,LLB INC,PASCALOU,1308 MADISON AVENUE,,NEW YORK,NY,10128,02/03/2020,02/28/2022,"RESTAURANT SERVING BEER, CIDER, WINE AND LIQUOR",,,POINT(-73.955905 40.785193),"1308 MADISON AVENUE, NEW YORK, NY 10128",40.785193,-73.955905
15766,1029493,NEW YORK,RW,341,840853,176 7TH AVENUE PIZZA LTD,,176 180 7TH AVENUE SOUTH,,NEW YORK,NY,10014,08/27/2019,08/31/2021,RESTAURANT SERVING WINE CIDER AND BEER,,,POINT(-74.001691 40.735998),"176 180 7TH AVENUE SOUTH, NEW YORK, NY 10014",40.735998,-74.001691
15767,1283429,NEW YORK,RW,341,841180,SONS OF THUNDER LLC,SONS OF THUNDER,204 E 38TH ST,,NEW YORK,NY,10016,10/03/2019,09/30/2021,"RESTAURANT SERVING BEER, CIDER & WINE ONLY ",11am-11pm M-Sa,Recorded Music ,POINT(-73.975894 40.747843),"204 E 38TH ST, NEW YORK, NY 10016",40.747843,-73.975894
15768,1303653,NEW YORK,HL,242,908840,44TH STREET HOTEL LESSEE LP & HIGHGATE HOTELS LP,ROYALTON NEW YORK,44 W 44TH ST,,NEW YORK,NY,10036,08/08/2019,08/31/2021,HOTEL SERVING LIQUOR WINE BEER AND CIDER,,,POINT(-73.982393 40.755465),"44 W 44TH ST, NEW YORK, NY 10036",40.755465,-73.982393
15771,1275757,NEW YORK,RW,341,842109,ONE ONE DOMESTIC CORPORATION,BAR B,84 7TH AVE,,NEW YORK,NY,10011,03/17/2020,03/31/2022,"RESTAURANT SERVING BEER, CIDER AND WINE",,,POINT(-73.99953 40.739648),"84 7TH AVE, NEW YORK, NY 10011",40.739648,-73.99953
15773,1167961,NEW YORK,OP,252,908250,BACARO NYC INC,,136 138 DIVISION STREET,ORCHARO ST & LUDLOW ST,NEW YORK,NY,10002,07/26/2019,08/31/2021,"RESTAURANT SERVING BEER, CIDER WINE AND LIQUOR",,No DJ,POINT(-73.99154 40.714566),"136 138 DIVISION STREET, NEW YORK, NY 10002",40.714566,-73.99154
15774,1301585,NEW YORK,OP,252,908131,"75 CLUB LLC, THE",75 CLUB,75 MURRAY ST,,NEW YORK,NY,10007,07/23/2019,07/31/2021,"BAR/TAVERN SERVING BEER, WINE, CIDER, AND LIQUOR",12PM to 12AM Weekdays & 12PM to 1AM Weekends,Live Acoustic Piano Music ,POINT(-74.010546 40.71482),"75 MURRAY ST, NEW YORK, NY 10007",40.71482,-74.010546
15776,1199312,NEW YORK,DX,126,900673,CVS ALBANY LLC,CVS/PHARMACY #7019,150 E 42ND ST,,NEW YORK,NY,10017,05/31/2018,06/30/2021,DRUG STORE SELLING BEER CIDER AND WINE PRODUCTS,,,POINT(-73.975526 40.750754),"150 E 42ND ST, NEW YORK, NY 10017",40.750754,-73.975526
15777,1322385,NEW YORK,OP,252,890040,PRIGI CORP,PASTA EATER,9 E 17TH ST,BASEMENT,NEW YORK,NY,10003,03/18/2020,02/28/2022,"RESTAURANT SERVING LIQUOR, WINE, BEER, AND CIDER",11:30 am - 11:00 pm (SUN - THURS) ; 11:30 am - 12 am (FRI & SAT),Recorded Music Permitted. No Dancing. ,POINT(-73.991282 40.737724),"9 E 17TH ST, NEW YORK, NY 10003",40.737724,-73.991282
15778,1305870,NEW YORK,RW,341,841747,TOP THAI INC,TOP THAI,235 SULLIVAN ST,,NEW YORK,NY,10012,12/10/2019,12/31/2021,"RESTAURANT SERVING BEER, WINE & CIDER     ","FB Stips: 7 days-11:30am-10:30pm; No outdoor area, Windows closed 9pm","FB Stips:Ambient background music only, No DJ's, No promoters	",POINT(-73.999392 40.729771),"235 SULLIVAN ST, NEW YORK, NY 10012",40.729771,-73.999392
15779,1270058,NEW YORK,RW,341,840344,KOBEYAKI 2 LLC,KOBEYAKI,108 10 W 40TH ST,STORE 4 AND BASEMENT 4,NEW YORK,NY,10018,07/01/2019,06/30/2021,RESTAURANT SERVING BEER CIDER AND WINE,,,POINT(-73.985837 40.753654),"108 10 W 40TH ST, NEW YORK, NY 10018",40.753654,-73.985837
15780,1266937,NEW YORK,RW,341,841418,AVE B BUON GUSTO CORP,CAFE BUON GUSTO,76 AVENUE B,,NEW YORK,NY,10009,10/30/2019,10/31/2021,RESTAURANT SERVING BEER CIDER AND WINE ONLY,Operating Hours 11:30 A.M. - 12:00 A.M.,"Doors and windows closed by 10:00 pm every night, recorded background music only ",POINT(-73.982262 40.724083),"76 AVENUE B, NEW YORK, NY 10009",40.724083,-73.982262
15781,1025809,NEW YORK,OP,252,906824,HAKUBAI INC,,66 PARK AVENUE,17TH FLOOR,NEW YORK,NY,10016,06/12/2019,07/31/2021,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-73.980009 40.749603),"66 PARK AVENUE, NEW YORK, NY 10016",40.749603,-73.980009
15787,1303753,NEW YORK,TW,344,920284,ANGEL NYC INC,RABBIT CLUB,124 MACDOUGAL ST,BASEMENT NORTH,NEW YORK,NY,10012,08/02/2019,08/31/2021,"BAR/TAVERN SERVING WINE, BEER AND CIDER",CB2 Stips:  Sunday - Saturday 5 PM to 2 AM,"Recorded Music Permitted, No Dancing, No French Doors & No All You Can Eat Drink Specials",POINT(-74.000271 40.729916),"124 MACDOUGAL ST, NEW YORK, NY 10012",40.729916,-74.000271
15789,1318292,NEW YORK,TW,344,904559,AVW PARTNERS LLC,MAISON,131 E 85TH ST,AKA 1270 LEXINGTON AVE ,NEW YORK,NY,10028,10/18/2019,09/30/2021,"BAR/TAVERN SERVING WINE, BEER AND CIDER      ",CB#8Stips: Closing at 8PM all days; no more than 2 events per month running until 11PM,Recorded Music,POINT(-73.956117 40.779081),"131 E 85TH ST, NEW YORK, NY 10028",40.779081,-73.956117
15795,1319331,NEW YORK,OP,252,889933,CECI RESTAURANT INC,,78 SHERMAN AVE,,NEW YORK,NY,10040,02/19/2020,01/31/2022,"RESTAURANT SERVING LIQUOR, WINE, BEER AND CIDER","Mon - Thurs 7AM-11PM, Fri 7AM-3AM, Sat 7AM-4AM, Sun 7AM-1AM","Recorded, Karaoke Music Permitted and No Dancing",POINT(-73.926651 40.863639),"78 SHERMAN AVE, NEW YORK, NY 10040",40.863639,-73.926651
15796,2155896,NEW YORK,VL,240,912514,CIRCLE LINE SIGHTSEEING YACHTS INC AND LEGENDS ,HOSP LLC    DBA  CIRCLE LINE QUEENS,PIER 83 WEST 42ND STREET,,NEW YORK,NY,10036,11/05/2019,11/30/2021,"VESSEL SERVING BEER, CIDER, WINE & LIQUOR",,,POINT(-73.986914 40.755518),"PIER 83 WEST 42ND STREET, NEW YORK, NY 10036",40.755518,-73.986914
15797,1169750,NEW YORK,EB,141,902121,LGRC CORP,PLAZA DELI,127 JOHN ST,WATER STREET & PEARL STREET,NEW YORK,NY,10038,06/15/2018,06/30/2021,DELI SELLING AND SERVING BEER AND CIDER,,,POINT(-74.004758 40.707423),"127 JOHN ST, NEW YORK, NY 10038",40.707423,-74.004758
15798,1169990,NEW YORK,CT,246,912094,ARAMARK SERVICES INC,REUTERS EDR,3 TIMES SQUARE,,NEW YORK,NY,10036,10/21/2019,10/31/2021,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-73.987047 40.756564),"3 TIMES SQUARE, NEW YORK, NY 10036",40.756564,-73.987047
15803,1273672,NEW YORK,RW,341,840844,48 ROCKEFELLER CORP,DELIS 48,48 W 48TH ST,,NEW YORK,NY,10036,08/26/2019,09/30/2021,RESTAURANT SERVING BEER CIDER AND WINE,,,POINT(-73.980388 40.757989),"48 W 48TH ST, NEW YORK, NY 10036",40.757989,-73.980388
15804,1305784,NEW YORK,L,222,903661,AUTHORITY CELLARS INC,UPSTAIRS WINE AND SPIRITS,625 8TH AVE ,SPACE BTS 234,NEW YORK,NY,10018,12/17/2018,11/30/2021,LIQUOR STORE SELLING LIQUOR & WINE,,,POINT(-73.991492 40.756879),"625 8TH AVE , NEW YORK, NY 10018",40.756879,-73.991492
15806,1266480,NEW YORK,OP,252,911403,J2 ENTERPRISES LTD,POMONA ,4 8 W 58TH ST,,NEW YORK,NY,10019,09/27/2019,09/30/2021,"RESTAURANT SERVING BEER, CIDER WINE AND LIQUOR",,,POINT(-73.974319 40.763741),"4 8 W 58TH ST, NEW YORK, NY 10019",40.763741,-73.974319
15807,1302075,NEW YORK,RW,341,840378,JEJU R&D LLC,JEJU NOODLE BAR,679 GREENWICH ST,,NEW YORK,NY,10014,07/05/2019,07/31/2021,"RESTAURANT SERVING WINE, BEER AND CIDER","CB2 Stips: Open Daily 11Am-2AM, No Sidewalk cafe",CB Stip: No Patrons shall remain after the closing hour,POINT(-74.007231 40.733033),"679 GREENWICH ST, NEW YORK, NY 10014",40.733033,-74.007231
15809,1259008,NEW YORK,OP,252,913675,SIGNATURE THEATRE COMPANY INC & GREAT PERFORMANCES,ARTISTS AS WAITRESSES INC AS MANAGER,450 W 42ND ST ,,NEW YORK,NY,10036,12/18/2019,12/31/2021,"THEATRE SERVING LIQUOR WINE, BEER & CIDER",,Legitimate Theater,POINT(-73.995083 40.759045),"450 W 42ND ST , NEW YORK, NY 10036",40.759045,-73.995083
15812,1288191,NEW YORK,RW,341,841204,NOMAD KITCHEN LLC,BLANK SLATE COFFEE + KITCHEN,121 MADISON AVE,,NEW YORK,NY,10016,10/08/2019,10/31/2021,RESTAURANT SERVING BEER CIDER AND WINE ONLY,,Recorded music; Sidewalk Cafe,POINT(-73.98449 40.745302),"121 MADISON AVE, NEW YORK, NY 10016",40.745302,-73.98449
15815,1274190,NEW YORK,RW,341,841734,TWO WITCHES LLC,DIMES,143 DIVISION ST ,,NEW YORK,NY,10002,12/09/2019,12/31/2021,RESTAURANT SERVING BEER CIDER AND WINE,M - F 8am - 12am and Sa & Su 9am -12am,,POINT(-73.990793 40.714379),"143 DIVISION ST , NEW YORK, NY 10002",40.714379,-73.990793
15816,1138604,NEW YORK,OP,252,914397,WEST BROADWAY MANAGEMENT LLC,LAND MARC,179 W BROADWAY,LEONARD & WORTH,NEW YORK,NY,10013,01/21/2020,01/31/2022,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-74.007055 40.7179),"179 W BROADWAY, NEW YORK, NY 10013",40.7179,-74.007055
15818,1124198,NEW YORK,OP,252,914499,TAMIR VEISS INC,AMPERSAND,294 3RD AVE,22ND & 23RD STREETS,NEW YORK,NY,10010,01/23/2020,01/31/2022,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-73.983575 40.738721),"294 3RD AVE, NEW YORK, NY 10010",40.738721,-73.983575
15819,1027213,NEW YORK,OP,252,912973,PASHA INC,,64 72 WEST 71ST STREET,,NEW YORK,NY,10023,11/21/2019,11/30/2021,"RESTAURANT SERVING BEER, CIDER, WINE, LIQUOR & CIDER",,,POINT(-73.979095 40.776431),"64 72 WEST 71ST STREET, NEW YORK, NY 10023",40.776431,-73.979095
15820,1243362,NEW YORK,DX,126,900697,CVS ALBANY LLC,CVS/PHARMACY #02716,129 FULTON ST,,NEW YORK,NY,10038,05/31/2018,06/30/2021,DRUG STORE SELLING BEER CIDER AND WINE PRODUCTS,,,POINT(-74.007388 40.710326),"129 FULTON ST, NEW YORK, NY 10038",40.710326,-74.007388
15821,1312272,NEW YORK,OP,252,889711,NISI AT 47 PARTNERS LLC,NISI,250 W 47TH ST,BROADWAY & 8TH  AVE,NEW YORK,NY,10036,12/23/2019,11/30/2021,"RESTAURANT SERVING LIQUOR, WINE, BEER AND CIDER",,Recorded Music Permitted and No Dancing,POINT(-73.986605 40.759835),"250 W 47TH ST, NEW YORK, NY 10036",40.759835,-73.986605
15822,1223796,NEW YORK,AX,122,909139,LA OAXAQUENA DELI GROCERY INC,,501 W 161ST ST,BROADWAY & AMSTERDAM,NEW YORK,NY,10032,10/17/2018,12/31/2021,"GROCERY STORE SELLING BEER, CIDER, AND WINE PRODUCTS",,,POINT(-73.940352 40.83555),"501 W 161ST ST, NEW YORK, NY 10032",40.83555,-73.940352
15824,1170273,NEW YORK,OP,252,914394,CORSICA ENTERTAINMENT INC,CLUB CUMMING,505 E 6TH STREET,AVENUES A & B,NEW YORK,NY,10009,01/17/2020,01/31/2022,TAVERN SERVING BEER CIDER WINE AND LIQUOR,FB Stips: Close 4am; Live performances; No licensed outdoor space,"FB Stips:Close entryways-10pm or for amplified music;Live music, DJ's&promoted events allowed",POINT(-73.983378 40.725397),"505 E 6TH STREET, NEW YORK, NY 10009",40.725397,-73.983378
15825,1246369,NEW YORK,RW,341,841621,753 WASHINGTON TRATTORIA INC,MALAPARTE,753 WASHINGTON ST,,NEW YORK,NY,10014,11/21/2019,11/30/2021,RESTAURANT SERVING BEER CIDER & WINE ONLY,,Includes Sidewalk Cafe,POINT(-74.008037 40.736867),"753 WASHINGTON ST, NEW YORK, NY 10014",40.736867,-74.008037
15826,1305788,NEW YORK,OP,252,914039,BOUCHERIE PAS LLC,BOUCHERIE UNION SQUARE,225 PARK AVE S,,NEW YORK,NY,10003,01/06/2020,01/31/2022,"RESTAURANT SERVING LIQUOR, WINE, BEER & CIDER ",CB5 Stips: M-TH 8am-1am; F 8am-2am; Sa-Su 11am-2am; French Doors Closed at Midnight ,Background Level Live & Recorded Music ,POINT(-73.987944 40.737128),"225 PARK AVE S, NEW YORK, NY 10003",40.737128,-73.987944
15827,1319651,NEW YORK,OP,252,889612,KING JADE GARDEN INC,KING JADE GARDEN,141 E 55TH ST,,NEW YORK,NY,10022,11/27/2019,10/31/2021,"RESTAURANT SELLING BEER, WINE, CIDER AND LIQUOR",,recorded music,POINT(-73.969479 40.759565),"141 E 55TH ST, NEW YORK, NY 10022",40.759565,-73.969479
15829,1302268,NEW YORK,RW,341,840540,GINO SORBILLO LLC,GINO SORBILLO,334 BOWERY,,NEW YORK,NY,10012,07/24/2019,07/31/2021,"PIZZERIA RESTAURANT SERVING WINE, BEER AND CIDER",CB2 Stips: 12PM to 12AM Sunday-Saturday; Doors and Windows to close at 10PM,"Recorded Music Permitted, No Dancing",POINT(-73.992284 40.726053),"334 BOWERY, NEW YORK, NY 10012",40.726053,-73.992284
15830,1298375,NEW YORK,CT,246,909778,CORE ZIEGFELD LLC,THE ZIEGFELD BALLROOM,141 W 54TH ST ,,NEW YORK,NY,10019,09/03/2019,09/30/2021,CATERER SERVING LIQUOR WINE BEER AND CIDER,,,POINT(-73.979669 40.763263),"141 W 54TH ST , NEW YORK, NY 10019",40.763263,-73.979669
15835,1319219,NEW YORK,RW,341,831055,SERENDIPITY RESTAURANT LLC,SERENDIPITY 3,225 E 60TH ST,,NEW YORK,NY,10022,01/10/2020,12/31/2021,"RESTAURANT SERVING WINE, BEER AND CIDER",CB8 Stips:No Bar Crawls and Applicant to Abide by All Bicycle Guidelines; No Electric Bikes,Recorded Music Permitted and No Dancing,POINT(-73.964899 40.76185),"225 E 60TH ST, NEW YORK, NY 10022",40.76185,-73.964899
15836,1318058,NEW YORK,OP,252,889563,WHITE HORSE HOSPITALITY LLC,WHITE HORSE TAVERN,567 HUDSON ST,,NEW YORK,NY,10014,11/19/2019,10/31/2021,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",11am to 4am daily. Sidewalk café closes by 11pm Sun/Thurs and 12am Fri/Sat,"Background music only, no dancing",POINT(-74.006183 40.735688),"567 HUDSON ST, NEW YORK, NY 10014",40.735688,-74.006183
15838,1258375,NEW YORK,OP,252,915685,SUN OF MAY LLC,CORNER SOCIAL,321 LENOX AVE AKA 121 W 126TH ,,NEW YORK,NY,10027,02/25/2020,02/28/2022,"RESTAURANT SERVING LIQUOR, WINE, CIDER AND BEER","OCCASIONAL LIVE AND RECORDED MUSIC PERMITTED NO DANCING, SIDEWALK CAFE PERMITTED",SERVING ALCOHOL 12:00PM TO 4 :00 AM ,POINT(-73.945278 40.808732),"321 LENOX AVE AKA 121 W 126TH , NEW YORK, NY 10027",40.808732,-73.945278
15845,1257347,NEW YORK,OP,252,912615,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,CHIPOTLE MEXICAN GRILL #1631,405 6TH AVE ,,NEW YORK,NY,10012,11/07/2019,11/30/2021,"RESTAURANT SERVING BEER, CIDER, WINE AND LIQUOR",,Recorded music,POINT(-73.982604 40.669222),"405 6TH AVE , NEW YORK, NY 10012",40.669222,-73.982604
15850,1024741,NEW YORK,OP,252,908739,HILLSTONE RESTAURANT GROUP INC,HILLSTONE RESTAURANT,51 MADISON AVE,,NEW YORK,NY,10010,08/07/2019,09/30/2021,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-73.985582 40.742746),"51 MADISON AVE, NEW YORK, NY 10010",40.742746,-73.985582
